# distances
5.488500118255615234e+00
5.483500003814697266e+00
5.480000019073486328e+00
5.480000019073486328e+00
5.476500034332275391e+00
5.479000091552734375e+00
5.479000091552734375e+00
5.445000171661376953e+00
5.447999954223632812e+00
5.450500011444091797e+00
5.450500011444091797e+00
5.453499794006347656e+00
5.455999851226806641e+00
5.459000110626220703e+00
5.459000110626220703e+00
5.460999965667724609e+00
5.431499958038330078e+00
5.414000034332275391e+00
5.414000034332275391e+00
5.452499866485595703e+00
inf
inf
inf
5.270999908447265625e+00
5.270999908447265625e+00
5.276999950408935547e+00
inf
1.600000075995922089e-02
1.600000075995922089e-02
inf
inf
inf
inf
inf
inf
inf
inf
inf
4.225999832153320312e+00
4.225999832153320312e+00
4.243000030517578125e+00
inf
inf
inf
1.475000008940696716e-02
1.475000008940696716e-02
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
2.114000082015991211e+00
2.114000082015991211e+00
2.072499990463256836e+00
2.072499990463256836e+00
2.026999950408935547e+00
2.016999959945678711e+00
2.016999959945678711e+00
inf
inf
inf
inf
inf
inf
inf
1.799999922513961792e-02
1.799999922513961792e-02
inf
inf
inf
inf
1.475000008940696716e-02
1.475000008940696716e-02
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
2.400000020861625671e-02
2.400000020861625671e-02
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
4.263500213623046875e+00
4.263500213623046875e+00
inf
inf
inf
9.465000152587890625e+00
9.465000152587890625e+00
inf
inf
inf
inf
6.349500179290771484e+00
6.349500179290771484e+00
6.324500083923339844e+00
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
inf
8.897500038146972656e-01
8.897500038146972656e-01
8.849999904632568359e-01
8.824999928474426270e-01
8.834999799728393555e-01
8.834999799728393555e-01
8.805000185966491699e-01
8.717499971389770508e-01
8.717499971389770508e-01
8.667500019073486328e-01
8.640000224113464355e-01
8.594999909400939941e-01
8.594999909400939941e-01
8.562499880790710449e-01
8.537499904632568359e-01
8.537499904632568359e-01
8.497499823570251465e-01
8.454999923706054688e-01
8.429999947547912598e-01
8.429999947547912598e-01
8.374999761581420898e-01
8.332499861717224121e-01
8.332499861717224121e-01
8.314999938011169434e-01
8.287500143051147461e-01
8.272500038146972656e-01
8.272500038146972656e-01
8.220000267028808594e-01
8.155000209808349609e-01
8.155000209808349609e-01
8.130000233650207520e-01
8.080000281333923340e-01
8.050000071525573730e-01
8.050000071525573730e-01
8.050000071525573730e-01
8.029999732971191406e-01
8.029999732971191406e-01
8.025000095367431641e-01
8.019999861717224121e-01
8.012499809265136719e-01
8.012499809265136719e-01
8.022500276565551758e-01
8.029999732971191406e-01
8.029999732971191406e-01
8.034999966621398926e-01
8.025000095367431641e-01
8.012499809265136719e-01
8.012499809265136719e-01
8.017500042915344238e-01
8.009999990463256836e-01
8.009999990463256836e-01
8.025000095367431641e-01
8.040000200271606445e-01
8.040000200271606445e-01
8.034999966621398926e-01
8.059999942779541016e-01
8.069999814033508301e-01
8.069999814033508301e-01
8.080000281333923340e-01
8.134999871253967285e-01
8.134999871253967285e-01
8.184999823570251465e-01
inf
7.609999775886535645e-01
7.609999775886535645e-01
7.379999756813049316e-01
7.229999899864196777e-01
7.229999899864196777e-01
7.164999842643737793e-01
7.124999761581420898e-01
7.124999761581420898e-01
7.124999761581420898e-01
7.129999995231628418e-01
7.105000019073486328e-01
7.105000019073486328e-01
7.074999809265136719e-01
inf
6.685000061988830566e-01
6.685000061988830566e-01
6.669999957084655762e-01
6.725000143051147461e-01
6.725000143051147461e-01
6.775000095367431641e-01
6.815000176429748535e-01
6.869999766349792480e-01
6.869999766349792480e-01
