# timestamp, linear_acceleration.x, linear_acceleration.y, linear_acceleration.z, angular_velocity.x, angular_velocity.y, angular_velocity.z
1.352898345500000055e+01,1.700000017881393433e-01,1.151999950408935547e+00,-9.994999885559082031e+00,-1.999999955296516418e-02,-1.040000021457672119e-01,1.150000020861625671e-01
1.353578141800000090e+01,-1.758999943733215332e+00,-3.216000080108642578e+00,-9.765000343322753906e+00,-4.100000113248825073e-02,-1.040000021457672119e-01,1.780000030994415283e-01
1.354443828900000035e+01,-1.758999943733215332e+00,-3.216000080108642578e+00,-9.765000343322753906e+00,-4.100000113248825073e-02,-1.040000021457672119e-01,1.780000030994415283e-01
1.355644101100000043e+01,-9.890000224113464355e-01,-2.463999986648559570e+00,-6.982999801635742188e+00,-3.700000047683715820e-02,-3.700000047683715820e-02,5.590000152587890625e-01
1.356454201100000034e+01,-9.890000224113464355e-01,-2.463999986648559570e+00,-6.982999801635742188e+00,-3.700000047683715820e-02,-3.700000047683715820e-02,5.590000152587890625e-01
1.357611075200000172e+01,1.927999973297119141e+00,2.717000007629394531e+00,-1.486900043487548828e+01,-4.800000041723251343e-02,1.519999951124191284e-01,5.109999775886535645e-01
1.358760169600000012e+01,1.927999973297119141e+00,2.717000007629394531e+00,-1.486900043487548828e+01,-4.800000041723251343e-02,1.519999951124191284e-01,5.109999775886535645e-01
1.359353052900000058e+01,1.927999973297119141e+00,2.717000007629394531e+00,-1.486900043487548828e+01,-4.800000041723251343e-02,1.519999951124191284e-01,5.109999775886535645e-01
1.361188049200000094e+01,2.019000053405761719e+00,1.286000013351440430e+00,-9.904000282287597656e+00,-3.700000047683715820e-02,-1.000000047497451305e-03,2.529999911785125732e-01
1.363460860300000022e+01,3.470000028610229492e-01,5.529999732971191406e-01,-8.041000366210937500e+00,-2.899999916553497314e-02,8.000000379979610443e-03,4.899999871850013733e-02
1.364395282600000137e+01,8.980000019073486328e-01,-8.880000114440917969e-01,-9.055999755859375000e+00,-7.000000216066837311e-03,-3.299999982118606567e-02,-2.600000053644180298e-02
1.365870741800000054e+01,8.980000019073486328e-01,-8.880000114440917969e-01,-9.055999755859375000e+00,-7.000000216066837311e-03,-3.299999982118606567e-02,-2.600000053644180298e-02
1.366483928900000144e+01,8.980000019073486328e-01,-8.880000114440917969e-01,-9.055999755859375000e+00,-7.000000216066837311e-03,-3.299999982118606567e-02,-2.600000053644180298e-02
1.367549354800000039e+01,8.980000019073486328e-01,-8.880000114440917969e-01,-9.055999755859375000e+00,-7.000000216066837311e-03,-3.299999982118606567e-02,-2.600000053644180298e-02
1.368743932600000157e+01,-1.975000023841857910e+00,-9.990000128746032715e-01,-1.095199966430664062e+01,-2.899999916553497314e-02,-1.350000053644180298e-01,2.540000081062316895e-01
1.369846508500000049e+01,-1.975000023841857910e+00,-9.990000128746032715e-01,-1.095199966430664062e+01,-2.899999916553497314e-02,-1.350000053644180298e-01,2.540000081062316895e-01
1.370533673300000110e+01,1.353000044822692871e+00,2.989999949932098389e-01,-1.061699962615966797e+01,-1.300000026822090149e-02,7.000000029802322388e-02,1.550000011920928955e-01
1.371645434400000063e+01,1.353000044822692871e+00,2.989999949932098389e-01,-1.061699962615966797e+01,-1.300000026822090149e-02,7.000000029802322388e-02,1.550000011920928955e-01
1.372771947400000059e+01,2.832999944686889648e+00,2.573999881744384766e+00,-1.034399986267089844e+01,-3.400000184774398804e-02,7.500000298023223877e-02,1.270000040531158447e-01
1.373394873300000008e+01,2.832999944686889648e+00,2.573999881744384766e+00,-1.034399986267089844e+01,-3.400000184774398804e-02,7.500000298023223877e-02,1.270000040531158447e-01
1.374495230700000015e+01,5.049999952316284180e-01,4.950000047683715820e-01,-7.020999908447265625e+00,-4.800000041723251343e-02,-3.099999949336051941e-02,2.899999916553497314e-01
1.376466064000000067e+01,4.959999918937683105e-01,2.419999986886978149e-01,-9.194999694824218750e+00,-3.500000014901161194e-02,4.999999888241291046e-03,1.469999998807907104e-01
1.376484388100000089e+01,4.959999918937683105e-01,2.419999986886978149e-01,-9.194999694824218750e+00,-3.500000014901161194e-02,4.999999888241291046e-03,1.469999998807907104e-01
1.378241519600000053e+01,4.959999918937683105e-01,2.419999986886978149e-01,-9.194999694824218750e+00,-3.500000014901161194e-02,4.999999888241291046e-03,1.469999998807907104e-01
1.379286991800000095e+01,4.959999918937683105e-01,2.419999986886978149e-01,-9.194999694824218750e+00,-3.500000014901161194e-02,4.999999888241291046e-03,1.469999998807907104e-01
1.379547093700000104e+01,4.959999918937683105e-01,2.419999986886978149e-01,-9.194999694824218750e+00,-3.500000014901161194e-02,4.999999888241291046e-03,1.469999998807907104e-01
1.380627795500000055e+01,-9.739999771118164062e-01,-1.190000057220458984e+00,-5.671000003814697266e+00,-6.700000166893005371e-02,3.999999910593032837e-02,5.820000171661376953e-01
1.381837112200000028e+01,-9.739999771118164062e-01,-1.190000057220458984e+00,-5.671000003814697266e+00,-6.700000166893005371e-02,3.999999910593032837e-02,5.820000171661376953e-01
1.383157269600000028e+01,-6.579999923706054688e-01,-6.200000047683715820e-01,-9.864999771118164062e+00,-3.799999877810478210e-02,1.200000010430812836e-02,4.250000119209289551e-01
1.383875814000000126e+01,-6.579999923706054688e-01,-6.200000047683715820e-01,-9.864999771118164062e+00,-3.799999877810478210e-02,1.200000010430812836e-02,4.250000119209289551e-01
1.384727419600000076e+01,-4.329999983310699463e-01,3.378000020980834961e+00,-1.001399993896484375e+01,2.099999971687793732e-02,-4.000000189989805222e-03,4.000000189989805222e-03
1.385610821400000070e+01,-4.329999983310699463e-01,3.378000020980834961e+00,-1.001399993896484375e+01,2.099999971687793732e-02,-4.000000189989805222e-03,4.000000189989805222e-03
1.386373349200000149e+01,-3.659999966621398926e-01,-3.200999975204467773e+00,-1.244600009918212891e+01,-2.000000094994902611e-03,-4.000000189989805222e-03,-3.199999928474426270e-01
1.387483482500000065e+01,-3.659999966621398926e-01,-3.200999975204467773e+00,-1.244600009918212891e+01,-2.000000094994902611e-03,-4.000000189989805222e-03,-3.199999928474426270e-01
1.389106777000000115e+01,-6.150000095367431641e-01,-5.440000295639038086e-01,-9.376999855041503906e+00,-8.000000379979610443e-03,-4.699999839067459106e-02,2.070000022649765015e-01
1.389510130700000090e+01,-6.150000095367431641e-01,-5.440000295639038086e-01,-9.376999855041503906e+00,-8.000000379979610443e-03,-4.699999839067459106e-02,2.070000022649765015e-01
1.390492604800000009e+01,2.560000121593475342e-01,2.899999916553497314e-01,-8.185000419616699219e+00,-2.099999971687793732e-02,9.000000357627868652e-02,2.450000047683715820e-01
1.391551490000000157e+01,-4.670000076293945312e-01,-1.850999951362609863e+00,-7.701000213623046875e+00,-3.900000080466270447e-02,-3.299999982118606567e-02,8.399999886751174927e-02
1.392698471400000138e+01,-4.670000076293945312e-01,-1.850999951362609863e+00,-7.701000213623046875e+00,-3.900000080466270447e-02,-3.299999982118606567e-02,8.399999886751174927e-02
1.393432515900000013e+01,-4.670000076293945312e-01,-1.850999951362609863e+00,-7.701000213623046875e+00,-3.900000080466270447e-02,-3.299999982118606567e-02,8.399999886751174927e-02
1.395296469600000044e+01,-5.139999985694885254e-01,3.599999845027923584e-02,-1.178100013732910156e+01,-2.500000037252902985e-02,-6.499999761581420898e-02,4.600000083446502686e-01
1.396411752900000103e+01,3.099999949336051941e-02,-6.299999952316284180e-01,-1.134000015258789062e+01,-4.000000189989805222e-03,3.999999910593032837e-02,2.450000047683715820e-01
1.396748023300000163e+01,3.099999949336051941e-02,-6.299999952316284180e-01,-1.134000015258789062e+01,-4.000000189989805222e-03,3.999999910593032837e-02,2.450000047683715820e-01
1.397726495500000077e+01,3.099999949336051941e-02,-6.299999952316284180e-01,-1.134000015258789062e+01,-4.000000189989805222e-03,3.999999910593032837e-02,2.450000047683715820e-01
1.398384739900000007e+01,-6.290000081062316895e-01,1.567999958992004395e+00,-6.206999778747558594e+00,-2.700000070035457611e-02,4.399999976158142090e-02,3.179999887943267822e-01
1.399439810300000175e+01,-6.290000081062316895e-01,1.567999958992004395e+00,-6.206999778747558594e+00,-2.700000070035457611e-02,4.399999976158142090e-02,3.179999887943267822e-01
1.400633997400000119e+01,-6.290000081062316895e-01,1.567999958992004395e+00,-6.206999778747558594e+00,-2.700000070035457611e-02,4.399999976158142090e-02,3.179999887943267822e-01
1.401490256600000173e+01,2.179999947547912598e-01,-1.511000037193298340e+00,-9.807999610900878906e+00,2.899999916553497314e-02,1.099999994039535522e-02,-3.299999982118606567e-02
1.403495888100000144e+01,2.179999947547912598e-01,-1.511000037193298340e+00,-9.807999610900878906e+00,2.899999916553497314e-02,1.099999994039535522e-02,-3.299999982118606567e-02
1.403509797400000103e+01,2.179999947547912598e-01,-1.511000037193298340e+00,-9.807999610900878906e+00,2.899999916553497314e-02,1.099999994039535522e-02,-3.299999982118606567e-02
1.404584167700000030e+01,1.481999993324279785e+00,-2.419999986886978149e-01,-9.937000274658203125e+00,1.099999994039535522e-02,-1.300000026822090149e-02,-8.999999612569808960e-03
1.405484888100000163e+01,1.481999993324279785e+00,-2.419999986886978149e-01,-9.937000274658203125e+00,1.099999994039535522e-02,-1.300000026822090149e-02,-8.999999612569808960e-03
1.406431497400000019e+01,1.564000010490417480e+00,-5.499999970197677612e-02,-1.262800025939941406e+01,-1.099999994039535522e-02,3.299999982118606567e-02,4.899999871850013733e-02
1.407521536200000156e+01,1.564000010490417480e+00,-5.499999970197677612e-02,-1.262800025939941406e+01,-1.099999994039535522e-02,3.299999982118606567e-02,4.899999871850013733e-02
1.408802658500000149e+01,5.440000295639038086e-01,-5.389999747276306152e-01,-1.078999996185302734e+01,-3.799999877810478210e-02,-7.400000095367431641e-02,2.240000069141387939e-01
1.409466310300000025e+01,5.440000295639038086e-01,-5.389999747276306152e-01,-1.078999996185302734e+01,-3.799999877810478210e-02,-7.400000095367431641e-02,2.240000069141387939e-01
1.410429812200000121e+01,-8.399999886751174927e-02,1.650000065565109253e-01,-8.328000068664550781e+00,-1.899999938905239105e-02,-3.099999949336051941e-02,3.959999978542327881e-01
1.411443584400000084e+01,-8.399999886751174927e-02,1.650000065565109253e-01,-8.328000068664550781e+00,-1.899999938905239105e-02,-3.099999949336051941e-02,3.959999978542327881e-01
1.412417869600000131e+01,9.800000190734863281e-01,1.060999989509582520e+00,-8.975000381469726562e+00,-2.600000053644180298e-02,7.599999755620956421e-02,1.389999985694885254e-01
1.413670969600000049e+01,8.399999886751174927e-02,-1.654999971389770508e+00,-8.343000411987304688e+00,4.999999888241291046e-03,-7.100000232458114624e-02,4.300000146031379700e-02
1.414440939900000060e+01,8.399999886751174927e-02,-1.654999971389770508e+00,-8.343000411987304688e+00,4.999999888241291046e-03,-7.100000232458114624e-02,4.300000146031379700e-02
1.415481127000000150e+01,8.399999886751174927e-02,-1.654999971389770508e+00,-8.343000411987304688e+00,4.999999888241291046e-03,-7.100000232458114624e-02,4.300000146031379700e-02
1.416362056600000052e+01,-1.486999988555908203e+00,-1.725999951362609863e+00,-7.245999813079833984e+00,-5.900000035762786865e-02,-1.499999966472387314e-02,1.509999930858612061e-01
1.417575421400000124e+01,-1.486999988555908203e+00,-1.725999951362609863e+00,-7.245999813079833984e+00,-5.900000035762786865e-02,-1.499999966472387314e-02,1.509999930858612061e-01
1.418549291800000134e+01,-1.855000019073486328e+00,-2.584000110626220703e+00,-8.979999542236328125e+00,-8.999999612569808960e-03,-1.809999942779541016e-01,4.370000064373016357e-01
1.419641028800000093e+01,-1.855000019073486328e+00,-2.584000110626220703e+00,-8.979999542236328125e+00,-8.999999612569808960e-03,-1.809999942779541016e-01,4.370000064373016357e-01
1.420776280700000171e+01,-3.062000036239624023e+00,1.554000020027160645e+00,-7.184000015258789062e+00,-4.600000008940696716e-02,1.089999973773956299e-01,5.090000033378601074e-01
1.421626123300000089e+01,-3.062000036239624023e+00,1.554000020027160645e+00,-7.184000015258789062e+00,-4.600000008940696716e-02,1.089999973773956299e-01,5.090000033378601074e-01
1.422501408500000153e+01,-9.499999880790710449e-01,-1.889999955892562866e-01,-4.032999992370605469e+00,-4.399999976158142090e-02,-1.200000010430812836e-02,5.839999914169311523e-01
1.423956923300000099e+01,-9.499999880790710449e-01,-1.889999955892562866e-01,-4.032999992370605469e+00,-4.399999976158142090e-02,-1.200000010430812836e-02,5.839999914169311523e-01
1.424573604700000118e+01,-4.500000178813934326e-02,2.104000091552734375e+00,-1.022900009155273438e+01,-4.399999976158142090e-02,1.330000013113021851e-01,3.910000026226043701e-01
1.425375975100000048e+01,-4.500000178813934326e-02,2.104000091552734375e+00,-1.022900009155273438e+01,-4.399999976158142090e-02,1.330000013113021851e-01,3.910000026226043701e-01
1.426385852900000017e+01,1.065999984741210938e+00,1.304999947547912598e+00,-9.831999778747558594e+00,-3.599999845027923584e-02,-6.100000068545341492e-02,3.339999914169311523e-01
1.427581875100000097e+01,1.065999984741210938e+00,1.304999947547912598e+00,-9.831999778747558594e+00,-3.599999845027923584e-02,-6.100000068545341492e-02,3.339999914169311523e-01
1.428368893600000078e+01,1.031999945640563965e+00,3.950000107288360596e-01,-8.208999633789062500e+00,1.200000010430812836e-02,7.400000095367431641e-02,4.199999943375587463e-02
1.430335141800000009e+01,1.031999945640563965e+00,3.950000107288360596e-01,-8.208999633789062500e+00,1.200000010430812836e-02,7.400000095367431641e-02,4.199999943375587463e-02
1.430582817700000042e+01,-1.712000012397766113e+00,-4.140000045299530029e-01,-3.243000030517578125e+00,-8.000000379979610443e-03,-9.799999743700027466e-02,-6.899999827146530151e-02
1.431582615900000022e+01,-1.712000012397766113e+00,-4.140000045299530029e-01,-3.243000030517578125e+00,-8.000000379979610443e-03,-9.799999743700027466e-02,-6.899999827146530151e-02
1.432606241800000113e+01,-1.712000012397766113e+00,-4.140000045299530029e-01,-3.243000030517578125e+00,-8.000000379979610443e-03,-9.799999743700027466e-02,-6.899999827146530151e-02
1.433508078800000085e+01,-1.712000012397766113e+00,-4.140000045299530029e-01,-3.243000030517578125e+00,-8.000000379979610443e-03,-9.799999743700027466e-02,-6.899999827146530151e-02
1.434412023300000172e+01,-1.366999983787536621e+00,-4.044000148773193359e+00,-1.675600051879882812e+01,-1.700000092387199402e-02,3.299999982118606567e-02,-1.199999973177909851e-01
1.435574299200000148e+01,-1.366999983787536621e+00,-4.044000148773193359e+00,-1.675600051879882812e+01,-1.700000092387199402e-02,3.299999982118606567e-02,-1.199999973177909851e-01
1.436438893600000100e+01,-2.138000011444091797e+00,-8.500000238418579102e-01,-1.095699977874755859e+01,-4.800000041723251343e-02,-1.870000064373016357e-01,4.169999957084655762e-01
1.437599597300000021e+01,1.601999998092651367e+00,2.424999952316284180e+00,-8.199000358581542969e+00,1.799999922513961792e-02,1.720000058412551880e-01,3.670000135898590088e-01
1.438543880700000166e+01,1.601999998092651367e+00,2.424999952316284180e+00,-8.199000358581542969e+00,1.799999922513961792e-02,1.720000058412551880e-01,3.670000135898590088e-01
1.439709882500000049e+01,1.601999998092651367e+00,2.424999952316284180e+00,-8.199000358581542969e+00,1.799999922513961792e-02,1.720000058412551880e-01,3.670000135898590088e-01
1.440478395500000097e+01,1.453999996185302734e+00,-2.280000001192092896e-01,-9.956000328063964844e+00,9.999999776482582092e-03,7.999999821186065674e-02,-3.700000047683715820e-02
1.441576315800000074e+01,1.453999996185302734e+00,-2.280000001192092896e-01,-9.956000328063964844e+00,9.999999776482582092e-03,7.999999821186065674e-02,-3.700000047683715820e-02
1.442685699200000116e+01,1.420000046491622925e-01,-1.529999971389770508e+00,-7.557000160217285156e+00,-8.999999612569808960e-03,-1.280000060796737671e-01,-3.799999877810478210e-02
1.443461206600000146e+01,1.420000046491622925e-01,-1.529999971389770508e+00,-7.557000160217285156e+00,-8.999999612569808960e-03,-1.280000060796737671e-01,-3.799999877810478210e-02
1.445023706600000146e+01,2.473999977111816406e+00,1.246999979019165039e+00,-1.169499969482421875e+01,9.999999776482582092e-03,1.129999980330467224e-01,6.700000166893005371e-02
1.445479997300000008e+01,2.473999977111816406e+00,1.246999979019165039e+00,-1.169499969482421875e+01,9.999999776482582092e-03,1.129999980330467224e-01,6.700000166893005371e-02
1.446904808400000064e+01,-4.469999969005584717e-01,-3.230000138282775879e-01,-8.175000190734863281e+00,-4.100000113248825073e-02,-4.800000041723251343e-02,4.300000146031379700e-02
1.447570582500000036e+01,-4.469999969005584717e-01,-3.230000138282775879e-01,-8.175000190734863281e+00,-4.100000113248825073e-02,-4.800000041723251343e-02,4.300000146031379700e-02
1.448693984400000012e+01,-4.329999983310699463e-01,3.849999904632568359e-01,-1.224499988555908203e+01,-2.000000094994902611e-03,-4.899999871850013733e-02,2.460000067949295044e-01
1.449421330700000077e+01,-4.329999983310699463e-01,3.849999904632568359e-01,-1.224499988555908203e+01,-2.000000094994902611e-03,-4.899999871850013733e-02,2.460000067949295044e-01
1.450358956600000049e+01,-1.016999959945678711e+00,-4.100000113248825073e-02,-1.093299961090087891e+01,-3.500000014901161194e-02,-1.099999994039535522e-02,1.309999972581863403e-01
1.451566723300000028e+01,-1.016999959945678711e+00,-4.100000113248825073e-02,-1.093299961090087891e+01,-3.500000014901161194e-02,-1.099999994039535522e-02,1.309999972581863403e-01
1.452428043600000152e+01,2.849999964237213135e-01,-1.572999954223632812e+00,-1.192899990081787109e+01,3.000000026077032089e-03,-3.799999877810478210e-02,1.059999987483024597e-01
1.453396702900000115e+01,2.849999964237213135e-01,-1.572999954223632812e+00,-1.192899990081787109e+01,3.000000026077032089e-03,-3.799999877810478210e-02,1.059999987483024597e-01
1.454598780700000127e+01,1.008000016212463379e+00,2.880000114440917969e+00,-9.003000259399414062e+00,-3.200000151991844177e-02,3.000000026077032089e-03,3.420000076293945312e-01
1.455382071400000044e+01,1.008000016212463379e+00,2.880000114440917969e+00,-9.003000259399414062e+00,-3.200000151991844177e-02,3.000000026077032089e-03,3.420000076293945312e-01
1.456371084400000093e+01,-1.156000018119812012e+00,-2.114000082015991211e+00,-8.064999580383300781e+00,-9.700000286102294922e-02,-5.000000074505805969e-02,4.679999947547912598e-01
1.457385402900000138e+01,2.253000020980834961e+00,9.929999709129333496e-01,-9.880000114440917969e+00,3.400000184774398804e-02,1.180000007152557373e-01,4.580000042915344238e-01
1.458398897300000030e+01,2.253000020980834961e+00,9.929999709129333496e-01,-9.880000114440917969e+00,3.400000184774398804e-02,1.180000007152557373e-01,4.580000042915344238e-01
1.459511851000000071e+01,2.253000020980834961e+00,9.929999709129333496e-01,-9.880000114440917969e+00,3.400000184774398804e-02,1.180000007152557373e-01,4.580000042915344238e-01
1.460975489900000035e+01,-7.829999923706054688e-01,-1.840000003576278687e-01,-6.910999774932861328e+00,-1.099999994039535522e-02,4.699999839067459106e-02,1.080000028014183044e-01
1.461422464000000154e+01,-7.829999923706054688e-01,-1.840000003576278687e-01,-6.910999774932861328e+00,-1.099999994039535522e-02,4.699999839067459106e-02,1.080000028014183044e-01
1.462377408400000078e+01,-7.829999923706054688e-01,-1.840000003576278687e-01,-6.910999774932861328e+00,-1.099999994039535522e-02,4.699999839067459106e-02,1.080000028014183044e-01
1.463655365800000041e+01,-7.829999923706054688e-01,-1.840000003576278687e-01,-6.910999774932861328e+00,-1.099999994039535522e-02,4.699999839067459106e-02,1.080000028014183044e-01
1.465043667700000007e+01,-1.361999988555908203e+00,-1.391000032424926758e+00,-1.007100009918212891e+01,-2.199999988079071045e-02,-2.400000020861625671e-02,-1.209999993443489075e-01
1.465660141800000105e+01,-1.361999988555908203e+00,-1.391000032424926758e+00,-1.007100009918212891e+01,-2.199999988079071045e-02,-2.400000020861625671e-02,-1.209999993443489075e-01
1.466745573200000052e+01,-1.361999988555908203e+00,-1.391000032424926758e+00,-1.007100009918212891e+01,-2.199999988079071045e-02,-2.400000020861625671e-02,-1.209999993443489075e-01
1.468261093600000144e+01,-2.438999891281127930e+00,-1.702000021934509277e+00,-8.682999610900878906e+00,-3.500000014901161194e-02,-2.049999982118606567e-01,2.300000041723251343e-01
1.468524704700000072e+01,-2.438999891281127930e+00,-1.702000021934509277e+00,-8.682999610900878906e+00,-3.500000014901161194e-02,-2.049999982118606567e-01,2.300000041723251343e-01
1.470160167700000109e+01,3.565000057220458984e+00,-1.759999990463256836e+00,-1.162800025939941406e+01,4.600000008940696716e-02,8.399999886751174927e-02,-2.569999992847442627e-01
1.471453276900000162e+01,3.565000057220458984e+00,-1.759999990463256836e+00,-1.162800025939941406e+01,4.600000008940696716e-02,8.399999886751174927e-02,-2.569999992847442627e-01
1.472155560300000054e+01,2.660000026226043701e-01,1.459999978542327881e-01,-9.501000404357910156e+00,-2.500000037252902985e-02,-1.330000013113021851e-01,-2.319999933242797852e-01
1.473069017700000138e+01,2.660000026226043701e-01,1.459999978542327881e-01,-9.501000404357910156e+00,-2.500000037252902985e-02,-1.330000013113021851e-01,-2.319999933242797852e-01
1.473820019500000100e+01,-6.719999909400939941e-01,7.730000019073486328e-01,-9.199999809265136719e+00,4.000000189989805222e-03,-3.099999949336051941e-02,7.299999892711639404e-02
1.474548464000000081e+01,-6.719999909400939941e-01,7.730000019073486328e-01,-9.199999809265136719e+00,4.000000189989805222e-03,-3.099999949336051941e-02,7.299999892711639404e-02
1.475532464000000132e+01,-6.719999909400939941e-01,7.730000019073486328e-01,-9.199999809265136719e+00,4.000000189989805222e-03,-3.099999949336051941e-02,7.299999892711639404e-02
1.476620508400000098e+01,-7.440000176429748535e-01,2.989999949932098389e-01,-7.724999904632568359e+00,-3.799999877810478210e-02,3.099999949336051941e-02,3.269999921321868896e-01
1.477477067700000113e+01,-7.440000176429748535e-01,2.989999949932098389e-01,-7.724999904632568359e+00,-3.799999877810478210e-02,3.099999949336051941e-02,3.269999921321868896e-01
1.478375739900000063e+01,-5.770000219345092773e-01,-8.259999752044677734e-01,-7.610000133514404297e+00,4.000000189989805222e-03,-3.400000184774398804e-02,-1.200000010430812836e-02
1.479414802900000048e+01,-5.770000219345092773e-01,-8.259999752044677734e-01,-7.610000133514404297e+00,4.000000189989805222e-03,-3.400000184774398804e-02,-1.200000010430812836e-02
1.480421171400000091e+01,-6.769999861717224121e-01,-3.619999885559082031e-01,-9.894000053405761719e+00,-3.000000026077032089e-03,-2.099999971687793732e-02,-1.770000010728836060e-01
1.481594106600000060e+01,-3.540999889373779297e+00,-1.722000002861022949e+00,-9.501000404357910156e+00,2.500000037252902985e-02,-9.000000357627868652e-02,-4.800000041723251343e-02
1.482386999200000055e+01,-3.540999889373779297e+00,-1.722000002861022949e+00,-9.501000404357910156e+00,2.500000037252902985e-02,-9.000000357627868652e-02,-4.800000041723251343e-02
1.483373854700000116e+01,-3.540999889373779297e+00,-1.722000002861022949e+00,-9.501000404357910156e+00,2.500000037252902985e-02,-9.000000357627868652e-02,-4.800000041723251343e-02
1.484398404700000107e+01,3.950000107288360596e-01,1.174999952316284180e+00,-1.272399997711181641e+01,4.999999888241291046e-03,1.070000007748603821e-01,1.729999929666519165e-01
1.485546310300000172e+01,3.950000107288360596e-01,1.174999952316284180e+00,-1.272399997711181641e+01,4.999999888241291046e-03,1.070000007748603821e-01,1.729999929666519165e-01
1.486620043600000152e+01,1.884999990463256836e+00,-2.319999933242797852e-01,-1.002799987792968750e+01,1.799999922513961792e-02,3.400000184774398804e-02,-1.600000075995922089e-02
1.487421536200000105e+01,1.884999990463256836e+00,-2.319999933242797852e-01,-1.002799987792968750e+01,1.799999922513961792e-02,3.400000184774398804e-02,-1.600000075995922089e-02
1.488456578800000152e+01,1.366999983787536621e+00,-1.098999977111816406e+00,-8.965000152587890625e+00,1.400000043213367462e-02,1.799999922513961792e-02,-1.209999993443489075e-01
1.489387067700000067e+01,1.366999983787536621e+00,-1.098999977111816406e+00,-8.965000152587890625e+00,1.400000043213367462e-02,1.799999922513961792e-02,-1.209999993443489075e-01
1.490543506600000079e+01,1.366999983787536621e+00,-1.098999977111816406e+00,-8.965000152587890625e+00,1.400000043213367462e-02,1.799999922513961792e-02,-1.209999993443489075e-01
1.491501414000000025e+01,5.440000295639038086e-01,-8.690000176429748535e-01,-9.314999580383300781e+00,-1.499999966472387314e-02,4.999999888241291046e-03,1.350000053644180298e-01
1.492343565800000071e+01,5.440000295639038086e-01,-8.690000176429748535e-01,-9.314999580383300781e+00,-1.499999966472387314e-02,4.999999888241291046e-03,1.350000053644180298e-01
1.493359441700000012e+01,5.440000295639038086e-01,-8.690000176429748535e-01,-9.314999580383300781e+00,-1.499999966472387314e-02,4.999999888241291046e-03,1.350000053644180298e-01
1.494477165800000051e+01,-9.689999818801879883e-01,-1.200000047683715820e+00,-8.232999801635742188e+00,-2.400000020861625671e-02,-3.999999910593032837e-02,6.800000369548797607e-02
1.495503995400000008e+01,-9.689999818801879883e-01,-1.200000047683715820e+00,-8.232999801635742188e+00,-2.400000020861625671e-02,-3.999999910593032837e-02,6.800000369548797607e-02
1.496532939900000159e+01,-2.483000040054321289e+00,5.999999865889549255e-02,-9.612000465393066406e+00,-6.400000303983688354e-02,-1.260000020265579224e-01,2.619999945163726807e-01
1.497341060300000137e+01,-2.483000040054321289e+00,5.999999865889549255e-02,-9.612000465393066406e+00,-6.400000303983688354e-02,-1.260000020265579224e-01,2.619999945163726807e-01
1.498360356600000109e+01,-2.842000007629394531e+00,4.480000138282775879e-01,-8.314000129699707031e+00,-2.400000020861625671e-02,-1.129999980330467224e-01,3.540000021457672119e-01
1.499385149100000092e+01,-2.842000007629394531e+00,4.480000138282775879e-01,-8.314000129699707031e+00,-2.400000020861625671e-02,-1.129999980330467224e-01,3.540000021457672119e-01
1.500882426900000155e+01,-1.447999954223632812e+00,4.335999965667724609e+00,-1.072299957275390625e+01,-3.200000151991844177e-02,1.000000014901161194e-01,4.099999964237213135e-01
1.501555469500000051e+01,-1.447999954223632812e+00,4.335999965667724609e+00,-1.072299957275390625e+01,-3.200000151991844177e-02,1.000000014901161194e-01,4.099999964237213135e-01
1.502346126900000023e+01,-5.429999828338623047e-01,5.189999938011169434e-01,-8.595999717712402344e+00,-4.600000008940696716e-02,4.999999888241291046e-03,4.480000138282775879e-01
1.503380945400000179e+01,-5.429999828338623047e-01,5.189999938011169434e-01,-8.595999717712402344e+00,-4.600000008940696716e-02,4.999999888241291046e-03,4.480000138282775879e-01
1.504362182500000067e+01,-2.600000053644180298e-02,5.910000205039978027e-01,-6.862999916076660156e+00,-2.300000004470348358e-02,-1.099999994039535522e-02,4.650000035762786865e-01
1.505547102800000125e+01,-2.600000053644180298e-02,5.910000205039978027e-01,-6.862999916076660156e+00,-2.300000004470348358e-02,-1.099999994039535522e-02,4.650000035762786865e-01
1.506749465800000110e+01,1.970999956130981445e+00,9.739999771118164062e-01,-9.850999832153320312e+00,2.099999971687793732e-02,1.190000027418136597e-01,1.650000065565109253e-01
1.507342573200000047e+01,1.970999956130981445e+00,9.739999771118164062e-01,-9.850999832153320312e+00,2.099999971687793732e-02,1.190000027418136597e-01,1.650000065565109253e-01
1.508404447300000051e+01,4.189999997615814209e-01,-7.110000252723693848e-01,-9.524999618530273438e+00,1.899999938905239105e-02,-1.400000043213367462e-02,-4.000000189989805222e-03
1.509356467700000159e+01,4.189999997615814209e-01,-7.110000252723693848e-01,-9.524999618530273438e+00,1.899999938905239105e-02,-1.400000043213367462e-02,-4.000000189989805222e-03
1.510604419500000084e+01,-3.899999856948852539e-01,-1.937000036239624023e+00,-9.682999610900878906e+00,-1.099999994039535522e-02,-3.599999845027923584e-02,-1.209999993443489075e-01
1.511571780600000103e+01,-3.899999856948852539e-01,-1.937000036239624023e+00,-9.682999610900878906e+00,-1.099999994039535522e-02,-3.599999845027923584e-02,-1.209999993443489075e-01
1.512354143600000178e+01,2.148000001907348633e+00,2.370000034570693970e-01,-1.026799964904785156e+01,1.899999938905239105e-02,6.300000101327896118e-02,4.500000178813934326e-02
