#timestamp, acel_linear, vel_angular
2.54641,10.5445,0.356458
2.55903,10.5445,0.356458
2.56351,9.07934,0.267597
2.57684,9.07934,0.267597
2.58614,11.7454,0.154101
2.59393,11.7454,0.154101
2.60399,8.74781,0.167404
2.61402,8.74781,0.167404
2.62381,8.75818,0.143007
2.63426,8.75818,0.143007
2.64584,9.73873,0.175516
2.65396,9.73873,0.175516
2.66373,9.29328,0.102883
2.67615,9.29328,0.102883
2.68495,9.65252,0.0745721
2.6962,9.65252,0.0745721
2.70364,10.0105,0.0318904
2.71553,10.0105,0.0318904
2.72457,6.6881,0.0369865
2.73784,6.6881,0.0369865
2.74518,10.2023,0.0512738
2.75726,10.2023,0.0512738
2.76442,11.9604,0.0536004
2.77624,11.9604,0.0536004
2.7852,10.2361,0.0765441
2.79436,10.2361,0.0765441
2.8071,8.43516,0.0405216
2.81571,8.43516,0.0405216
2.82399,9.15997,0.0638905
2.83678,9.15997,0.0638905
2.84426,10.5241,0.0440341
2.85409,10.5241,0.0440341
2.86583,9.54083,0.0295635
2.87453,9.54083,0.0295635
2.88429,8.27962,0.0739392
2.89365,8.27962,0.0739392
2.90734,11.5771,0.352956
2.91387,11.5771,0.352956
2.92519,15.3205,0.197975
2.93389,15.3205,0.197975
2.94566,10.8122,0.213312
2.95357,10.8122,0.213312
2.96417,10.8122,0.213312
2.97713,10.8122,0.213312
2.98526,10.8122,0.213312
2.99504,10.8122,0.213312
3.00445,11.141,0.110145
3.0144,11.141,0.110145
3.02622,12.1712,0.0915478
3.03361,12.1712,0.0915478
3.04394,11.0761,0.0930591
3.05495,11.0761,0.0930591
3.06497,8.99145,0.0737089
3.07437,8.99145,0.0737089
3.08431,11.686,0.162533
3.09409,11.686,0.162533
3.10443,4.77273,0.14654
3.11385,4.77273,0.14654
3.12418,10.0648,0.146458
3.13393,10.0648,0.146458
3.14411,10.5018,0.114612
3.15402,10.5018,0.114612
3.16387,12.3252,0.0326956
3.17473,12.3252,0.0326956
3.18509,6.93666,0.143436
3.19393,6.93666,0.143436
3.20444,8.93803,0.0918967
3.21406,8.93803,0.0918967
3.224,7.36276,0.101926
3.2337,7.36276,0.101926
3.24358,10.0398,0.0575587
3.25515,10.0398,0.0575587
3.26648,10.8367,0.0917279
3.2738,10.8367,0.0917279
3.2835,10.8367,0.0917279
3.29481,10.8367,0.0917279
3.30493,10.39,0.0444635
3.31545,10.39,0.0444635
3.3235,10.39,0.0444635
3.33436,10.39,0.0444635
3.34474,7.95068,0.0468295
3.3534,7.95068,0.0468295
3.3654,10.9489,0.0230651
3.37439,10.9489,0.0230651
3.3874,9.72837,0.0389487
3.39685,9.72837,0.0389487
3.406,9.72837,0.0389487
3.41579,9.72837,0.0389487
3.42586,9.71665,0.049295
3.43382,9.71665,0.049295
3.44348,8.82143,0.0636396
3.45342,8.82143,0.0636396
3.46346,10.2805,0.0416773
3.47416,10.2805,0.0416773
3.4837,9.16353,0.0459238
3.49362,9.16353,0.0459238
3.50345,9.83781,0.0470532
3.51352,9.83781,0.0470532
3.52345,9.20048,0.0315436
3.53351,9.20048,0.0315436
3.54353,14.9646,0.046669
3.55358,14.9646,0.046669
3.56345,11.8383,0.0641015
3.57384,11.8383,0.0641015
3.58348,7.38558,0.0709718
3.59405,7.38558,0.0709718
3.6038,7.99078,0.0740675
3.61503,7.99078,0.0740675
3.62343,7.99078,0.0740675
3.63357,7.99078,0.0740675
3.64346,10.466,0.132699
3.65342,10.466,0.132699
3.66363,8.84843,0.104833
3.67362,8.84843,0.104833
3.68351,8.84843,0.104833
3.6949,8.84843,0.104833
3.70424,12.3028,0.0872009
3.71351,12.3028,0.0872009
3.72349,11.5402,0.0938563
3.73364,11.5402,0.0938563
3.74369,14.5381,0.110526
3.75349,14.5381,0.110526
3.76352,14.5381,0.110526
3.77456,14.5381,0.110526
3.78382,9.44249,0.0667158
3.7937,9.44249,0.0667158
3.80388,10.9943,0.043566
3.81388,10.9943,0.043566
3.82376,10.5538,0.11483
3.83363,10.5538,0.11483
3.8436,9.23626,0.032665
3.85368,9.23626,0.032665
3.86364,9.14439,0.101064
3.87376,9.14439,0.101064
3.88348,9.535,0.0783199
3.89356,9.535,0.0783199
3.90351,9.41292,0.142829
3.91381,9.41292,0.142829
3.92347,9.3451,0.0701498
3.93348,9.3451,0.0701498
3.94347,10.1748,0.00948683
3.95382,10.1748,0.00948683
3.96445,9.25939,0.0660606
3.97347,9.25939,0.0660606
3.98457,9.25939,0.0660606
3.99372,9.25939,0.0660606
4.00439,9.70524,0.0446878
4.01403,9.70524,0.0446878
4.02551,3.90495,0.121305
4.03344,3.90495,0.121305
4.04372,3.90495,0.121305
4.05357,3.90495,0.121305
4.06353,9.18331,0.357596
4.07452,9.18331,0.357596
4.0837,11.86,0.307003
4.09373,11.86,0.307003
4.10351,10.2683,0.134722
4.11373,10.2683,0.134722
4.12351,10.2683,0.134722
4.13346,10.2683,0.134722
4.14351,9.19439,0.0304138
4.15369,9.19439,0.0304138
4.16361,9.75125,0.0413401
4.17422,9.75125,0.0413401
4.18383,10.125,0.0107238
4.19543,9.39141,0.00707107
4.20351,9.39141,0.00707107
4.21639,9.7761,0.0194165
4.22345,9.7761,0.0194165
4.23424,9.7761,0.0194165
4.24362,8.94753,0.00509902
4.25436,8.94753,0.00509902
4.26362,9.84018,0.00781025
4.27467,9.84018,0.00781025
4.28385,9.71769,0.00678233
4.29351,9.71769,0.00678233
4.30364,9.77976,0.00547723
4.31387,9.77976,0.00547723
4.32363,9.66965,0.00916515
4.3335,9.66965,0.00916515
4.34384,9.66965,0.00916515
4.35355,9.66965,0.00916515
4.36375,9.70852,0.00812404
4.37354,9.70852,0.00812404
4.38371,9.70345,0.00707107
4.39386,9.70345,0.00707107
4.40348,9.70345,0.00707107
4.41847,9.70345,0.00707107
4.42361,9.63113,0.00761577
4.43371,9.63113,0.00761577
4.44356,9.70321,0.00663325
4.45434,9.70321,0.00663325
4.46351,9.63613,0.00877496
4.47358,9.63613,0.00877496
4.48384,9.63613,0.00877496
4.49349,9.63613,0.00877496
4.50348,9.58815,0.00734847
4.51354,9.58815,0.00734847
4.52369,9.74606,0.007
4.53368,9.74606,0.007
4.54372,9.65,0.00754983
4.5535,9.65,0.00754983
4.56348,9.63111,0.00768115
4.57366,9.63111,0.00768115
4.58362,9.63122,0.00640312
4.59371,9.63122,0.00640312
4.6035,9.70704,0.00787401
4.61374,9.70704,0.00787401
4.6237,9.66407,0.00663325
4.63344,9.66407,0.00663325
4.64345,9.54516,0.00734847
4.65381,9.54516,0.00734847
4.6637,9.67405,0.00678233
4.67371,9.67405,0.00678233
4.68353,9.71704,0.00640312
4.69366,9.71704,0.00640312
4.70347,9.71704,0.00640312
4.71358,9.71704,0.00640312
4.72363,9.564,0.00591608
4.73345,9.564,0.00591608
4.74346,9.58812,0.00860233
4.75359,9.58812,0.00860233
4.76356,9.58812,0.00860233
4.77395,9.58812,0.00860233
4.7835,9.69312,0.00830662
4.7935,9.69312,0.00830662
4.80349,9.60207,0.00768115
4.8135,9.60207,0.00768115
4.8235,9.60202,0.00830662
4.8337,9.60202,0.00830662
4.84346,9.60202,0.00830662
4.85381,9.60202,0.00830662
4.86346,9.65001,0.00748331
4.87347,9.65001,0.00748331
4.88347,9.61204,0.00734847
4.89365,9.61204,0.00734847
4.90348,9.59702,0.00787401
4.91354,9.59702,0.00787401
4.92355,9.77416,0.00678233
4.93348,9.77416,0.00678233
4.94345,9.64505,0.00640312
4.95426,9.64505,0.00640312
4.96355,9.56807,0.00768115
4.97344,9.56807,0.00768115
4.98352,9.57314,0.00748331
4.99411,9.57314,0.00748331
5.0034,9.73603,0.00678233
5.01345,9.73603,0.00678233
5.02345,9.58802,0.00768115
5.03342,9.58802,0.00768115
5.04348,9.59702,0.00640312
5.05346,9.59702,0.00640312
5.06347,9.59702,0.00640312
5.07397,9.59702,0.00640312
5.08351,9.67909,0.00768115
5.09345,9.67909,0.00768115
5.10357,9.65506,0.00787401
5.11343,9.65506,0.00787401
5.12342,9.65506,0.00787401
5.13347,9.65506,0.00787401
5.14363,9.65016,0.00734847
5.15343,9.65016,0.00734847
5.16375,9.731,0.00640312
5.17341,9.731,0.00640312
5.18352,9.64017,0.00616441
5.19354,9.64017,0.00616441
5.20341,9.64017,0.00616441
5.21345,9.64017,0.00616441
5.22348,9.674,0.00640312
5.23342,9.674,0.00640312
5.24341,9.68309,0.007
5.25354,9.68309,0.007
5.26351,9.57814,0.00768115
5.27344,9.57814,0.00768115
5.28368,9.61609,0.00640312
5.29344,9.61609,0.00640312
5.30356,9.69307,0.00640312
5.31359,9.69307,0.00640312
5.32342,9.70302,0.00754983
5.33373,9.70302,0.00754983
5.34339,9.59704,0.00768115
5.35345,9.59704,0.00768115
5.3635,9.59707,0.00754983
5.37345,9.59707,0.00754983
5.38349,9.64511,0.00547723
5.39346,9.64511,0.00547723
5.40348,9.60716,0.00616441
5.41344,9.60716,0.00616441
5.42356,9.60716,0.00616441
5.43347,9.60716,0.00616441
5.44337,9.66412,0.00640312
5.45343,9.66412,0.00640312
5.46341,9.7222,0.00754983
5.47357,9.7222,0.00754983
5.48342,9.7222,0.00754983
5.49345,9.7222,0.00754983
5.50344,9.58306,0.00768115
5.5135,9.58306,0.00768115
5.52348,9.66912,0.00754983
5.53341,9.66912,0.00754983
5.54342,9.69306,0.00678233
5.55365,9.69306,0.00678233
5.5635,9.69306,0.00678233
5.57359,9.69306,0.00678233
5.58344,9.59212,0.00678233
5.59347,9.59212,0.00678233
5.60349,9.65015,0.00768115
5.61349,9.65015,0.00768115
5.62357,9.74136,0.00678233
5.63355,9.74136,0.00678233
5.64347,9.59704,0.00787401
5.65347,9.59704,0.00787401
5.66344,9.66412,0.00754983
5.67342,9.66412,0.00754983
5.68348,9.71707,0.00748331
5.69365,9.71707,0.00748331
5.70364,9.67408,0.00768115
5.71377,9.67408,0.00768115
5.72358,9.53003,0.00768115
5.73344,9.53003,0.00768115
5.74343,9.60714,0.00734847
5.75368,9.60714,0.00734847
5.76345,9.64506,0.00860233
5.7734,9.64506,0.00860233
5.78342,9.64506,0.00860233
5.79344,9.64506,0.00860233
5.80347,9.60736,0.00640312
5.81351,9.60736,0.00640312
5.82355,9.712,0.00830662
5.83347,9.712,0.00830662
5.84343,9.712,0.00830662
5.85343,9.712,0.00830662
5.86344,9.58303,0.00787401
5.87342,9.58303,0.00787401
5.88349,9.62102,0.00768115
5.89369,9.62102,0.00768115
5.90344,9.67919,0.00787401
5.91344,9.67919,0.00787401
5.9235,9.67919,0.00787401
5.93366,9.67919,0.00787401
5.94357,9.58809,0.00574456
5.95345,9.58809,0.00574456
5.96359,9.70711,0.00714143
5.97349,9.70711,0.00714143
5.98348,9.72713,0.00734847
5.99369,9.72713,0.00734847
6.00364,9.62614,0.00678233
6.01362,9.62614,0.00678233
6.02365,9.56414,0.00640312
6.03483,9.56414,0.00640312
6.04352,9.63609,0.00678233
6.05368,9.63609,0.00678233
6.06377,9.66914,0.007
6.07368,9.66914,0.007
6.08349,9.63107,0.00768115
6.0937,9.63107,0.00768115
6.10344,9.66916,0.00734847
6.11345,9.66916,0.00734847
6.12344,9.65529,0.00734847
6.13344,9.65529,0.00734847
6.14346,9.65529,0.00734847
6.15377,9.65529,0.00734847
6.16345,9.54012,0.00616441
6.17374,9.54012,0.00616441
6.18345,9.65501,0.00678233
6.19383,9.65501,0.00678233
6.20372,9.65501,0.00678233
6.21366,9.65501,0.00678233
6.22349,9.65901,0.00640312
6.23364,9.65901,0.00640312
6.24352,9.58304,0.00678233
6.2535,9.58304,0.00678233
6.26366,9.6691,0.00734847
6.27366,9.6691,0.00734847
6.28402,9.6691,0.00734847
6.2937,9.6691,0.00734847
6.30358,9.63603,0.00678233
6.31363,9.63603,0.00678233
6.32348,9.65509,0.00616441
6.33348,9.65509,0.00616441
6.34342,9.74602,0.00734847
6.35368,9.74602,0.00734847
6.36366,9.69303,0.00678233
6.37377,9.69303,0.00678233
6.38353,9.62602,0.00768115
6.39377,9.62602,0.00768115
6.40383,9.65913,0.00734847
6.41358,9.65913,0.00734847
6.42355,9.67903,0.00640312
6.43463,9.67903,0.00640312
6.44347,9.65018,0.00640312
6.45348,9.65018,0.00640312
6.46349,9.54001,0.00640312
6.4739,9.54001,0.00640312
6.48375,9.64504,0.00616441
6.4937,9.64504,0.00616441
6.50352,9.64504,0.00616441
6.51367,9.64504,0.00616441
6.52367,9.58801,0.00640312
6.53345,9.58801,0.00640312
6.54347,9.62609,0.00734847
6.55349,9.62609,0.00734847
6.56346,9.62609,0.00734847
6.57346,9.62609,0.00734847
6.58387,9.73617,0.00734847
6.59351,9.73617,0.00734847
6.60349,9.56419,0.00678233
6.61357,9.56419,0.00678233
6.62349,9.59207,0.00678233
6.63348,9.59207,0.00678233
6.64427,9.59207,0.00678233
6.65375,9.59207,0.00678233
6.66345,9.69316,0.00678233
6.67349,9.69316,0.00678233
6.68348,9.626,0.00678233
6.6935,9.626,0.00678233
6.70394,9.69811,0.00678233
6.71376,9.69811,0.00678233
6.72344,9.70304,0.00734847
6.73375,9.70304,0.00734847
6.74364,9.66905,0.00787401
6.75378,9.66905,0.00787401
6.76378,9.57809,0.00714143
6.77373,9.57809,0.00714143
6.78418,9.65914,0.00768115
6.79348,9.65914,0.00768115
6.80346,9.75013,0.00678233
6.81345,9.75013,0.00678233
6.82346,9.64003,0.00734847
6.83349,9.64003,0.00734847
6.84358,9.62107,0.00616441
6.85346,9.62107,0.00616441
6.86353,9.62107,0.00616441
6.87347,9.62107,0.00616441
6.8835,9.75002,0.00830662
6.89346,9.75002,0.00830662
6.90386,9.59215,0.00734847
6.91351,9.59215,0.00734847
6.92369,9.59215,0.00734847
6.93407,9.59215,0.00734847
6.94344,9.77012,0.007
6.95357,9.77012,0.007
6.96346,9.67404,0.00768115
6.9735,9.67404,0.00768115
6.98347,9.5491,0.00678233
6.99346,9.5491,0.00678233
7.0034,9.5491,0.00678233
7.01345,9.5491,0.00678233
7.0235,9.73602,0.00754983
7.03345,9.73602,0.00754983
7.04347,9.583,0.00734847
7.05378,9.583,0.00734847
7.06342,9.61603,0.00768115
7.07345,9.61603,0.00768115
7.08345,9.6982,0.00640312
7.09365,9.6982,0.00640312
7.10343,9.66407,0.00734847
7.11347,9.66407,0.00734847
7.12348,9.58301,0.00860233
7.13346,9.58301,0.00860233
7.14345,9.64024,0.00728011
7.15374,9.64024,0.00728011
7.16348,9.67909,0.00768115
7.17365,9.67909,0.00768115
7.18363,9.63102,0.007
7.19349,9.63102,0.007
7.2035,9.5731,0.00812404
7.21348,9.5731,0.00812404
7.2235,9.5731,0.00812404
7.23346,9.5731,0.00812404
7.24371,9.71205,0.00640312
7.25348,9.71205,0.00640312
7.26344,9.58316,0.00678233
7.27352,9.58316,0.00678233
7.28359,9.58316,0.00678233
7.29405,9.58316,0.00678233
7.30344,9.65901,0.00663325
7.31349,9.65901,0.00663325
7.3236,9.69306,0.00734847
7.3335,9.69306,0.00734847
7.34347,9.588,0.00768115
7.3535,9.588,0.00768115
7.36419,9.588,0.00768115
7.37345,9.588,0.00768115
7.38346,9.70716,0.00754983
7.39346,9.70716,0.00754983
7.40343,9.62605,0.00678233
7.41345,9.62605,0.00678233
7.42361,9.53009,0.00734847
7.4336,9.53009,0.00734847
7.44359,9.65007,0.00640312
7.45345,9.65007,0.00640312
7.46345,9.74101,0.00640312
7.47345,9.74101,0.00640312
7.48365,9.5781,0.00640312
7.49388,9.5781,0.00640312
7.50393,9.54908,0.00768115
7.51406,9.54908,0.00768115
7.52596,9.66902,0.00787401
7.53544,9.66902,0.00787401
7.54383,9.7031,0.00640312
7.55389,9.7031,0.00640312
7.56389,9.58312,0.00768115
7.57627,9.58312,0.00768115
7.58658,9.58312,0.00768115
7.59465,9.58312,0.00768115
7.60544,9.74621,0.00714143
7.61387,9.74621,0.00714143
7.62421,9.72203,0.00734847
7.63354,9.72203,0.00734847
7.64409,9.57808,0.00860233
7.6536,9.57808,0.00860233
7.66499,9.6311,0.00768115
7.67496,9.6311,0.00768115
7.6861,9.7172,0.00768115
7.69645,9.7172,0.00768115
7.70393,9.61607,0.00734847
7.71451,9.61607,0.00734847
7.72726,9.61607,0.00734847
7.73427,9.61607,0.00734847
7.74517,9.63604,0.00616441
7.75537,9.63604,0.00616441
7.76726,9.63604,0.00616441
7.77482,9.63603,0.00787401
7.78605,9.63603,0.00787401
7.79628,9.63603,0.00787401
7.81179,9.60206,0.00768115
7.82538,9.60206,0.00768115
7.82737,9.71207,0.00640312
7.83664,9.71207,0.00640312
7.84573,9.69319,0.00678233
7.85559,9.69319,0.00678233
7.86427,9.67402,0.00734847
7.87766,9.62103,0.00734847
7.88617,9.62103,0.00734847
7.90541,9.62103,0.00734847
7.91504,9.68801,0.00734847
7.91966,9.68801,0.00734847
7.93313,9.64503,0.00768115
7.9353,9.64503,0.00768115
7.94442,9.64503,0.00768115
7.95988,9.64503,0.00768115
7.96737,9.56401,0.00734847
7.98129,9.56401,0.00734847
7.98423,9.66904,0.00768115
7.99909,9.66904,0.00768115
8.00815,9.65914,0.00678233
8.01506,9.65914,0.00678233
8.02472,9.58802,0.00734847
8.03422,9.58802,0.00734847
8.04626,9.63108,0.00734847
8.05475,9.63108,0.00734847
8.0638,9.69812,0.00640312
8.07393,9.69812,0.00640312
8.08609,9.69812,0.00640312
8.09801,9.69812,0.00640312
8.10438,9.61602,0.00640312
8.11428,9.61602,0.00640312
8.12412,9.61602,0.00640312
8.13375,9.61602,0.00640312
8.14612,5.16329,0.266432
8.15402,5.16329,0.266432
8.16386,13.9658,0.100245
8.17981,13.9658,0.100245
8.18494,13.9658,0.100245
8.19402,13.9658,0.100245
8.20483,20.7286,0.0895154
8.2182,20.7286,0.0895154
8.2249,7.45119,0.0848587
8.23566,7.45119,0.0848587
8.24953,10.7476,0.204834
8.25927,10.7476,0.204834
8.26416,11.2485,0.161419
8.27644,11.2485,0.161419
8.28777,7.63981,0.0412916
8.2943,7.63981,0.0412916
8.30644,6.82328,0.216104
8.3148,6.82328,0.216104
8.32507,11.2033,0.152174
8.33645,11.2033,0.152174
8.34677,10.3787,0.162988
8.35489,10.3787,0.162988
8.36408,10.3787,0.162988
8.37365,10.3787,0.162988
8.38403,9.78805,0.0930914
8.39368,9.78805,0.0930914
8.40518,8.9806,0.050309
8.4151,8.9806,0.050309
8.42507,8.95582,0.0154272
8.43516,8.95582,0.0154272
8.44993,9.88828,0.0543507
8.45578,9.88828,0.0543507
8.46363,9.88828,0.0543507
8.47664,9.88828,0.0543507
8.48376,7.56512,0.0410609
8.49537,7.56512,0.0410609
8.50477,9.09931,0.0383406
8.51518,9.09931,0.0383406
8.52596,9.30975,0.133349
8.5337,9.30975,0.133349
8.54808,10.86,0.0586345
8.55636,10.86,0.0586345
8.56525,9.38878,0.148503
8.57521,9.38878,0.148503
8.58465,11.6931,0.101642
8.59495,11.6931,0.101642
8.60381,11.6931,0.101642
8.61472,11.6931,0.101642
8.62709,9.29657,0.106574
8.63473,9.29657,0.106574
8.6443,9.21743,0.129715
8.6554,9.21743,0.129715
8.66437,9.19644,0.0602163
8.67612,9.19644,0.0602163
8.68474,8.35241,0.044699
8.69772,8.35241,0.044699
8.70351,15.7695,0.119524
8.71716,15.7695,0.119524
8.72479,9.84246,0.127267
8.73603,9.84246,0.127267
8.74813,7.4717,0.0417732
8.75363,7.4717,0.0417732
8.76469,7.4717,0.0417732
8.77546,7.4717,0.0417732
8.78616,13.0508,0.0741957
8.79735,13.0508,0.0741957
8.80728,14.8878,0.0592115
8.81553,14.8878,0.0592115
8.82433,14.8878,0.0592115
8.83575,9.94911,0.0908185
8.84369,9.94911,0.0908185
8.85512,7.45712,0.0453211
8.86361,10.8273,0.172377
8.87396,10.8273,0.172377
8.88404,6.92826,0.200407
8.89472,6.92826,0.200407
8.90495,7.41673,0.182069
8.91678,7.41673,0.182069
8.92537,7.41673,0.182069
8.93706,7.41673,0.182069
8.95049,8.17216,0.0630397
8.95422,8.17216,0.0630397
8.96485,10.4973,0.102308
8.97379,10.4973,0.102308
8.98471,11.8875,0.0419285
8.99852,11.8875,0.0419285
9.00458,9.37702,0.0822314
9.0153,9.37702,0.0822314
9.02454,7.18639,0.0960989
9.03425,7.18639,0.0960989
9.05529,11.27,0.144931
9.05529,11.27,0.144931
9.06412,10.795,0.112076
9.07518,10.795,0.112076
9.0875,10.795,0.112076
9.09787,10.795,0.112076
9.10707,12.571,0.0434626
9.11484,12.571,0.0434626
9.1236,9.16658,0.0602993
9.13494,9.16658,0.0602993
9.14804,9.95211,0.0708661
9.15437,9.95211,0.0708661
9.16431,9.91617,0.0910714
9.17576,9.91617,0.0910714
9.18532,10.4235,0.108729
9.19408,10.4235,0.108729
9.20426,7.86512,0.0375766
9.21612,7.86512,0.0375766
9.22487,12.6046,0.0211187
9.23689,12.6046,0.0211187
9.24611,12.6046,0.0211187
9.25396,12.6046,0.0211187
9.26731,14.0096,0.0600083
9.27769,14.0096,0.0600083
9.28564,7.78247,0.179405
9.2938,7.78247,0.179405
9.3076,7.78247,0.179405
9.31536,10.8665,0.222663
9.32478,10.8665,0.222663
9.33447,6.27722,0.0502295
9.34504,7.6375,0.13808
9.35471,7.6375,0.13808
9.36616,8.57854,0.146523
9.37842,8.57854,0.146523
9.38812,10.9715,0.065582
9.39444,10.9715,0.065582
9.40417,10.9715,0.065582
9.41806,10.9715,0.065582
9.4272,9.54462,0.032311
9.44235,9.27833,0.0476865
9.44644,9.27833,0.0476865
9.45541,9.27833,0.0476865
9.46509,3.61429,0.0551181
9.4766,3.61429,0.0551181
9.48872,11.0038,0.149817
9.49771,7.34235,0.0227376
9.50361,7.34235,0.0227376
9.51527,7.34235,0.0227376
9.52542,11.1792,0.0608851
9.53941,11.1792,0.0608851
9.54585,12.5812,0.0411218
9.55645,12.5812,0.0411218
9.56438,12.5812,0.0411218
9.57812,12.5812,0.0411218
9.58448,10.0597,0.0622495
9.59743,10.0597,0.0622495
9.60674,8.41638,0.0376962
9.61463,8.41638,0.0376962
9.62406,9.32241,0.0443959
9.63616,9.32241,0.0443959
9.64609,8.91683,0.0671789
9.65381,8.91683,0.0671789
9.66474,10.6337,0.0251794
9.67675,10.3948,0.0213776
9.68399,10.3948,0.0213776
9.69468,10.3948,0.0213776
9.70783,9.72073,0.0414729
9.7152,9.72073,0.0414729
9.72413,9.72073,0.0414729
9.73463,9.72073,0.0414729
9.74516,9.63419,0.0712039
9.75505,9.63419,0.0712039
9.7654,10.1227,0.0902607
9.77469,10.1227,0.0902607
9.7837,13.6601,0.00632456
9.7952,13.6601,0.00632456
9.80797,11.1496,0.108908
9.81448,11.1496,0.108908
9.82448,10.1951,0.0450555
9.83398,10.1951,0.0450555
9.84797,5.72574,0.229824
9.8575,5.72574,0.229824
9.86767,8.4646,0.0565243
9.87504,8.4646,0.0565243
9.88535,8.4646,0.0565243
9.90051,8.4646,0.0565243
9.90601,10.2601,0.0761643
9.91617,10.2601,0.0761643
9.92369,12.2827,0.124571
9.93588,12.2827,0.124571
9.94447,10.5531,0.142302
9.95711,10.5531,0.142302
9.96606,9.63072,0.101435
9.97494,9.63072,0.101435
9.98456,9.82472,0.0929839
10.0012,9.82472,0.0929839
10.0045,7.19966,0.12638
10.0142,7.19966,0.12638
10.0246,7.19966,0.12638
10.0345,7.19966,0.12638
10.044,9.2297,0.0447884
10.0542,9.2297,0.0447884
10.0651,9.95433,0.0727599
10.0748,9.95433,0.0727599
10.0841,10.5746,0.125889
10.1008,10.5746,0.125889
10.1051,10.5746,0.125889
10.1213,8.42711,0.0563028
10.1267,8.42711,0.0563028
10.134,10.0832,0.184949
10.1436,10.0832,0.184949
10.1569,8.60492,0.0353695
10.167,8.60492,0.0353695
10.1745,8.51313,0.244743
10.1838,8.51313,0.244743
10.1939,8.51313,0.244743
10.2086,8.51313,0.244743
10.2162,7.89577,0.284916
10.23,7.89577,0.284916
10.2338,11.5708,0.154719
10.2456,11.3856,0.0245967
10.2569,11.3856,0.0245967
10.2681,11.3856,0.0245967
10.2739,11.3856,0.0245967
10.2849,8.84668,0.192276
10.2959,8.84668,0.192276
10.3047,4.79019,0.51071
10.3168,4.79019,0.51071
10.3239,11.4427,0.318146
10.3384,11.4427,0.318146
10.3471,8.9531,0.137572
